"IC50_SP_R","IC50_SP","Age","Number_round","Coverage_reduction","Coverage","eir","Access","half_life_long","Dosage_long","seed","seasonality","scenario_name","Indicator","Indicator_1","Input_EIR","Simulated_EIR","time_eir","time_eir_2","Liste","time_0.1"
15,2.39,5,4,0.1,0.95,"100","0.2",15,30,2,"sesonality2","scenario_675_2.txt",0.0271900565302011,0.0272592361562187,114.83848251026,101.255889212449,8.2236842105263,8.30946271929825,1946,28.1666684843079
21,2.39,5,4,0.1,0.95,"100","0.2",15,30,2,"sesonality2","scenario_676_2.txt",0.0169509430313679,0.0170869241218071,114.83848251026,101.255889212449,8.2236842105263,8.30946271929825,1949,45.1805723692508
25,2.39,5,4,0.1,0.95,"100","0.2",15,30,2,"sesonality2","scenario_677_2.txt",0.0120176977421241,0.01251834134835,114.83848251026,101.255889212449,8.2236842105263,8.30946271929825,1952,63.7271235131266
5,2.39,5,4,0.1,0.75,"150","0.2",15,30,2,"sesonality2","scenario_721_2.txt",0.0376719388353095,0.0379344146357542,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2102,20.3295432099698
10,2.39,5,4,0.1,0.75,"150","0.2",15,30,2,"sesonality2","scenario_722_2.txt",0.0306401486990334,0.0307771245737271,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2105,24.9950911099829
15,2.39,5,4,0.1,0.75,"150","0.2",15,30,2,"sesonality2","scenario_723_2.txt",0.0278212740104211,0.0279924882451548,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2108,27.5276145897883
21,2.39,5,4,0.1,0.75,"150","0.2",15,30,2,"sesonality2","scenario_724_2.txt",0.0144257673130629,0.0150650137831617,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2111,53.0892597763077
25,2.39,5,4,0.1,0.75,"150","0.2",15,30,2,"sesonality2","scenario_725_2.txt",0.0102752598991374,0.0107299841383558,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2114,74.5337165067774
5,2.39,5,4,0.1,0.95,"150","0.2",15,30,2,"sesonality2","scenario_745_2.txt",0.0478801520128741,0.048261103196662,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2180,15.9952146382042
10,2.39,5,4,0.1,0.95,"150","0.2",15,30,2,"sesonality2","scenario_746_2.txt",0.034975653278703,0.0349415597223371,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2183,21.8967549298672
15,2.39,5,4,0.1,0.95,"150","0.2",15,30,2,"sesonality2","scenario_747_2.txt",0.034562931874383,0.0350491175583565,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2186,22.1582275236145
21,2.39,5,4,0.1,0.95,"150","0.2",15,30,2,"sesonality2","scenario_748_2.txt",0.018248849596706,0.0183679368287974,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2189,41.9672102779566
25,2.39,5,4,0.1,0.95,"150","0.2",15,30,2,"sesonality2","scenario_749_2.txt",0.012255434018186,0.0121508039305032,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,2192,62.4909168634342
5,2.39,5,4,0.1,0.75,"25","0.4",15,30,2,"sesonality2","scenario_793_2.txt",0.0245888573165745,0.0246470851491327,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2339,31.1463561927918
10,2.39,5,4,0.1,0.75,"25","0.4",15,30,2,"sesonality2","scenario_794_2.txt",0.0196337498338981,0.0198403020837608,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2342,39.0069810828241
15,2.39,5,4,0.1,0.75,"25","0.4",15,30,2,"sesonality2","scenario_795_2.txt",0.0184585888112019,0.0184961713346048,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2345,41.4903498955995
21,2.39,5,4,0.1,0.75,"25","0.4",15,30,2,"sesonality2","scenario_796_2.txt",0.00908966890038724,0.00930502829842421,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2348,84.2553581157547
25,2.39,5,4,0.1,0.75,"25","0.4",15,30,2,"sesonality2","scenario_797_2.txt",0.00816012505661572,0.00834838791641202,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2351,93.8531337500593
5,2.39,5,4,0.1,0.95,"25","0.4",15,30,2,"sesonality2","scenario_817_2.txt",0.0290126091218042,0.0284030170773188,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2420,26.3972573145858
10,2.39,5,4,0.1,0.95,"25","0.4",15,30,2,"sesonality2","scenario_818_2.txt",0.0239212169770575,0.0239803200592778,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2423,32.0156499182414
15,2.39,5,4,0.1,0.95,"25","0.4",15,30,2,"sesonality2","scenario_819_2.txt",0.022524576832925,0.0230276653365662,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2426,34.0007856323538
21,2.39,5,4,0.1,0.95,"25","0.4",15,30,2,"sesonality2","scenario_820_2.txt",0.012864137468371,0.0135493209738427,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2432,59.5339804350478
25,2.39,5,4,0.1,0.95,"25","0.4",15,30,2,"sesonality2","scenario_821_2.txt",0.00626940009134384,0.00634037824698968,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,2435,122.157351133672
5,2.39,5,4,0.1,0.75,"50","0.4",15,30,2,"sesonality2","scenario_829_2.txt",0.0239490985270091,0.0240684131493829,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2459,31.9783772859783
10,2.39,5,4,0.1,0.75,"50","0.4",15,30,2,"sesonality2","scenario_830_2.txt",0.0228584033196248,0.0233518678436443,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2465,33.5042346417193
15,2.39,5,4,0.1,0.75,"50","0.4",15,30,2,"sesonality2","scenario_831_2.txt",0.0208991749441027,0.0215733399630786,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2468,36.6451455813031
21,2.39,5,4,0.1,0.75,"50","0.4",15,30,2,"sesonality2","scenario_832_2.txt",0.0161879432896959,0.0167698670206137,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2471,47.3101057157306
25,2.39,5,4,0.1,0.75,"50","0.4",15,30,2,"sesonality2","scenario_833_2.txt",0.0126095524472788,0.0132038245442992,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2474,60.73596279946
5,2.39,5,4,0.1,0.95,"50","0.4",15,30,2,"sesonality2","scenario_853_2.txt",0.0322825193728656,0.0321882509687883,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2540,23.7234677848435
10,2.39,5,4,0.1,0.95,"50","0.4",15,30,2,"sesonality2","scenario_854_2.txt",0.0240065886135081,0.024050779398865,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2543,31.901796656141
15,2.39,5,4,0.1,0.95,"50","0.4",15,30,2,"sesonality2","scenario_855_2.txt",0.0218850486360225,0.0221588770287607,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2546,34.9943617258031
21,2.39,5,4,0.1,0.95,"50","0.4",15,30,2,"sesonality2","scenario_856_2.txt",0.0155764915015762,0.0154872498118532,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2549,49.167253632069
25,2.39,5,4,0.1,0.95,"50","0.4",15,30,2,"sesonality2","scenario_857_2.txt",0.0136659663371295,0.0136939755400767,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,2552,56.0409186926645
5,2.39,5,4,0.1,0.75,"100","0.4",15,30,2,"sesonality2","scenario_901_2.txt",0.0284963043594414,0.0285913213158815,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2702,26.8755309002735
10,2.39,5,4,0.1,0.75,"100","0.4",15,30,2,"sesonality2","scenario_902_2.txt",0.0226248083202365,0.0228624305730624,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2705,33.8501567622456
15,2.39,5,4,0.1,0.75,"100","0.4",15,30,2,"sesonality2","scenario_903_2.txt",0.0211578133197143,0.0215443262593596,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2708,36.1971862017595
21,2.39,5,4,0.1,0.75,"100","0.4",15,30,2,"sesonality2","scenario_904_2.txt",0.0109155050837322,0.0106866656629116,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2711,70.1619670808587
25,2.39,5,4,0.1,0.75,"100","0.4",15,30,2,"sesonality2","scenario_905_2.txt",0.00614702669719432,0.00591237915227033,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2714,124.58922761883
5,2.39,5,4,0.1,0.95,"100","0.4",15,30,2,"sesonality2","scenario_925_2.txt",0.0391475497545025,0.0395599795472397,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2780,19.5632501435848
10,2.39,5,4,0.1,0.95,"100","0.4",15,30,2,"sesonality2","scenario_926_2.txt",0.0327822181032599,0.0330137553017748,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2783,23.361851414185
15,2.39,5,4,0.1,0.95,"100","0.4",15,30,2,"sesonality2","scenario_927_2.txt",0.0329707739420945,0.0334979344077947,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2786,23.2282478324836
21,2.39,5,4,0.1,0.95,"100","0.4",15,30,2,"sesonality2","scenario_928_2.txt",0.0153503095360263,0.0151225362817478,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2789,49.8917175942512
25,2.39,5,4,0.1,0.95,"100","0.4",15,30,2,"sesonality2","scenario_929_2.txt",0.00871703430132725,0.00837053179537395,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,2792,87.8570947276365
5,2.39,5,4,0.1,0.75,"150","0.4",15,30,2,"sesonality2","scenario_973_2.txt",0.0318705942965111,0.031533500799314,163.617780154583,151.704740996306,8.2236842105263,8.30946271929825,2939,24.0300918530284
10,2.39,5,4,0.1,0.75,"150","0.4",15,30,2,"sesonality2","scenario_974_2.txt",0.0275178141007092,0.0275921742168964,163.617780154583,151.704740996306,8.2236842105263,8.30946271929825,2942,27.831182576963
