"Age","Number_round","Coverage_reduction","Coverage","Access","EIR","Seasonality","PE_1","PP"
5,4,0.1,0.8,"0.05","100","sesonality2",0.782823713780801,42
5,4,0.1,0.8,"0.05","100","sesonality2",0.643241350182832,30
5,4,0.1,0.8,"0.05","100","sesonality2",0.569115312371488,25
5,4,0.1,0.8,"0.05","125","sesonality2",0.784704923083053,42
5,4,0.1,0.8,"0.05","125","sesonality2",0.649317442021819,30
5,4,0.1,0.8,"0.05","125","sesonality2",0.581416686994166,25
5,4,0.1,0.8,"0.05","150","sesonality2",0.783834376620701,42
5,4,0.1,0.8,"0.05","150","sesonality2",0.65182483562571,30
5,4,0.1,0.8,"0.05","150","sesonality2",0.590357893099916,25
5,4,0.1,0.8,"0.1","10","sesonality2",0.775997925976859,42
5,4,0.1,0.8,"0.1","10","sesonality2",0.681358751845502,30
5,4,0.1,0.8,"0.1","10","sesonality2",0.611230442956798,25
5,4,0.1,0.8,"0.1","25","sesonality2",0.752967468346716,42
5,4,0.1,0.8,"0.1","25","sesonality2",0.627607676164453,30
5,4,0.1,0.8,"0.1","25","sesonality2",0.550706291044242,25
5,4,0.1,0.8,"0.1","50","sesonality2",0.77095713988805,42
5,4,0.1,0.8,"0.1","50","sesonality2",0.625896661817148,30
5,4,0.1,0.8,"0.1","50","sesonality2",0.554797940657398,25
5,4,0.1,0.8,"0.1","75","sesonality2",0.762165275694098,42
5,4,0.1,0.8,"0.1","75","sesonality2",0.61763494323128,30
5,4,0.1,0.8,"0.1","75","sesonality2",0.565036879202093,25
5,4,0.1,0.8,"0.1","100","sesonality2",0.778390304441611,42
5,4,0.1,0.8,"0.1","100","sesonality2",0.611154946556311,30
5,4,0.1,0.8,"0.1","100","sesonality2",0.541702011041106,25
5,4,0.1,0.8,"0.1","125","sesonality2",0.774469278318906,42
5,4,0.1,0.8,"0.1","125","sesonality2",0.591391398366018,30
5,4,0.1,0.8,"0.1","125","sesonality2",0.52859656997638,25
5,4,0.1,0.8,"0.1","150","sesonality2",0.756641276512436,42
5,4,0.1,0.8,"0.1","150","sesonality2",0.5989413094871,30
5,4,0.1,0.8,"0.1","150","sesonality2",0.532610682688144,25
5,4,0.1,0.8,"0.2","10","sesonality2",0.73499021113843,42
5,4,0.1,0.8,"0.2","10","sesonality2",0.603624327261491,30
5,4,0.1,0.8,"0.2","10","sesonality2",0.518578205907634,25
5,4,0.1,0.8,"0.2","25","sesonality2",0.735916766781,42
5,4,0.1,0.8,"0.2","25","sesonality2",0.594747849484207,30
5,4,0.1,0.8,"0.2","25","sesonality2",0.497998462198906,25
5,4,0.1,0.8,"0.2","50","sesonality2",0.729008972038567,42
5,4,0.1,0.8,"0.2","50","sesonality2",0.586686164717735,30
5,4,0.1,0.8,"0.2","50","sesonality2",0.510535585154931,25
5,4,0.1,0.8,"0.2","75","sesonality2",0.730496328011203,42
5,4,0.1,0.8,"0.2","75","sesonality2",0.583180792499958,30
5,4,0.1,0.8,"0.2","75","sesonality2",0.491539690141795,25
5,4,0.1,0.8,"0.2","100","sesonality2",0.739902478539192,42
5,4,0.1,0.8,"0.2","100","sesonality2",0.5737154043355,30
5,4,0.1,0.8,"0.2","100","sesonality2",0.493080255905307,25
5,4,0.1,0.8,"0.2","125","sesonality2",0.757033123528006,42
5,4,0.1,0.8,"0.2","125","sesonality2",0.608656405071826,30
5,4,0.1,0.8,"0.2","125","sesonality2",0.510820506339783,25
5,4,0.1,0.8,"0.2","150","sesonality2",0.745624378863151,42
5,4,0.1,0.8,"0.2","150","sesonality2",0.591084350968182,30
5,4,0.1,0.8,"0.2","150","sesonality2",0.509483569277329,25
5,4,0.1,0.8,"0.4","10","sesonality2",0.676910056109603,42
5,4,0.1,0.8,"0.4","10","sesonality2",0.561693610329718,30
5,4,0.1,0.8,"0.4","10","sesonality2",0.426880646730545,25
5,4,0.1,0.8,"0.4","25","sesonality2",0.701505415000225,42
5,4,0.1,0.8,"0.4","25","sesonality2",0.559365136428904,30
5,4,0.1,0.8,"0.4","25","sesonality2",0.457394936584259,25
5,4,0.1,0.8,"0.4","50","sesonality2",0.706425510468674,42
5,4,0.1,0.8,"0.4","50","sesonality2",0.557738985271663,30
5,4,0.1,0.8,"0.4","50","sesonality2",0.458433751289717,25
5,4,0.1,0.8,"0.4","75","sesonality2",0.700832184216945,42
5,4,0.1,0.8,"0.4","75","sesonality2",0.549679214354526,30
5,4,0.1,0.8,"0.4","75","sesonality2",0.436706752450438,25
5,4,0.1,0.8,"0.4","100","sesonality2",0.698865703340866,42
5,4,0.1,0.8,"0.4","100","sesonality2",0.555350437869283,30
5,4,0.1,0.8,"0.4","100","sesonality2",0.462591101346777,25
5,4,0.1,0.8,"0.4","125","sesonality2",0.707368089604607,42
5,4,0.1,0.8,"0.4","125","sesonality2",0.550406472692018,30
5,4,0.1,0.8,"0.4","125","sesonality2",0.451419253418588,25
5,4,0.1,0.8,"0.4","150","sesonality2",0.704559964362462,42
5,4,0.1,0.8,"0.4","150","sesonality2",0.567044289879858,30
5,4,0.1,0.8,"0.4","150","sesonality2",0.459655724294502,25
5,4,0.1,0.85,"0.05","10","sesonality2",0.807425734605792,42
5,4,0.1,0.85,"0.05","10","sesonality2",0.693508563527528,30
5,4,0.1,0.85,"0.05","10","sesonality2",0.63587189958912,25
5,4,0.1,0.85,"0.05","25","sesonality2",0.814758466666519,42
5,4,0.1,0.85,"0.05","25","sesonality2",0.698547960500206,30
5,4,0.1,0.85,"0.05","25","sesonality2",0.639449455227595,25
5,4,0.1,0.85,"0.05","50","sesonality2",0.820661116813585,42
5,4,0.1,0.85,"0.05","50","sesonality2",0.684217539020358,30
5,4,0.1,0.85,"0.05","50","sesonality2",0.623981578255455,25
5,4,0.1,0.85,"0.05","75","sesonality2",0.823572521071513,42
5,4,0.1,0.85,"0.05","75","sesonality2",0.69220844639946,30
5,4,0.1,0.85,"0.05","75","sesonality2",0.629289731022554,25
5,4,0.1,0.85,"0.05","100","sesonality2",0.82227090349327,42
5,4,0.1,0.85,"0.05","100","sesonality2",0.689624309515076,30
5,4,0.1,0.85,"0.05","100","sesonality2",0.615498271703733,25
5,4,0.1,0.85,"0.05","125","sesonality2",0.817827242608737,42
5,4,0.1,0.85,"0.05","125","sesonality2",0.689892283440781,30
5,4,0.1,0.85,"0.05","125","sesonality2",0.619921383442774,25
5,4,0.1,0.85,"0.05","150","sesonality2",0.813536523344574,42
5,4,0.1,0.85,"0.05","150","sesonality2",0.686889869952505,30
5,4,0.1,0.85,"0.05","150","sesonality2",0.627485576504758,25
5,4,0.1,0.85,"0.1","10","sesonality2",0.815487653312246,42
5,4,0.1,0.85,"0.1","10","sesonality2",0.711997333398819,30
5,4,0.1,0.85,"0.1","10","sesonality2",0.639826452406561,25
5,4,0.1,0.85,"0.1","25","sesonality2",0.789837995459146,42
5,4,0.1,0.85,"0.1","25","sesonality2",0.666058368724557,30
5,4,0.1,0.85,"0.1","25","sesonality2",0.594424201763263,25
5,4,0.1,0.85,"0.1","50","sesonality2",0.79911032477681,42
5,4,0.1,0.85,"0.1","50","sesonality2",0.661207436084407,30
5,4,0.1,0.85,"0.1","50","sesonality2",0.587722851798488,25
5,4,0.1,0.85,"0.1","75","sesonality2",0.799212607749441,42
5,4,0.1,0.85,"0.1","75","sesonality2",0.662915015743365,30
5,4,0.1,0.85,"0.1","75","sesonality2",0.600254713378159,25
5,4,0.1,0.85,"0.1","100","sesonality2",0.81083213616253,42
5,4,0.1,0.85,"0.1","100","sesonality2",0.657304594497336,30
5,4,0.1,0.85,"0.1","100","sesonality2",0.580997750872077,25
5,4,0.1,0.85,"0.1","125","sesonality2",0.812057731932422,42
5,4,0.1,0.85,"0.1","125","sesonality2",0.643130799222268,30
5,4,0.1,0.85,"0.1","125","sesonality2",0.572376063008591,25
5,4,0.1,0.85,"0.1","150","sesonality2",0.799690292580633,42
5,4,0.1,0.85,"0.1","150","sesonality2",0.640672498532801,30
5,4,0.1,0.85,"0.1","150","sesonality2",0.570827666340522,25
5,4,0.1,0.85,"0.2","10","sesonality2",0.765363825907665,42
5,4,0.1,0.85,"0.2","10","sesonality2",0.646147387938419,30
5,4,0.1,0.85,"0.2","10","sesonality2",0.559582585846101,25
5,4,0.1,0.85,"0.2","25","sesonality2",0.768775049255253,42
5,4,0.1,0.85,"0.2","25","sesonality2",0.628823105383433,30
5,4,0.1,0.85,"0.2","25","sesonality2",0.529639771248186,25
5,4,0.1,0.85,"0.2","50","sesonality2",0.776800025419362,42
5,4,0.1,0.85,"0.2","50","sesonality2",0.636052747330867,30
5,4,0.1,0.85,"0.2","50","sesonality2",0.546247581087832,25
5,4,0.1,0.85,"0.2","75","sesonality2",0.772375326400687,42
5,4,0.1,0.85,"0.2","75","sesonality2",0.627030567284243,30
5,4,0.1,0.85,"0.2","75","sesonality2",0.527999053445579,25
5,4,0.1,0.85,"0.2","100","sesonality2",0.778745019551297,42
5,4,0.1,0.85,"0.2","100","sesonality2",0.620916466831224,30
5,4,0.1,0.85,"0.2","100","sesonality2",0.532906152386071,25
5,4,0.1,0.85,"0.2","125","sesonality2",0.788099498954768,42
5,4,0.1,0.85,"0.2","125","sesonality2",0.648068970911749,30
5,4,0.1,0.85,"0.2","125","sesonality2",0.551624103915232,25
5,4,0.1,0.85,"0.2","150","sesonality2",0.78619683456419,42
5,4,0.1,0.85,"0.2","150","sesonality2",0.632568547246774,30
5,4,0.1,0.85,"0.2","150","sesonality2",0.551879506133472,25
5,4,0.1,0.85,"0.4","10","sesonality2",0.718462306111255,42
5,4,0.1,0.85,"0.4","10","sesonality2",0.601539645754289,30
5,4,0.1,0.85,"0.4","10","sesonality2",0.462488653886338,25
5,4,0.1,0.85,"0.4","25","sesonality2",0.741675493726903,42
5,4,0.1,0.85,"0.4","25","sesonality2",0.595209206677325,30
5,4,0.1,0.85,"0.4","25","sesonality2",0.486440993509704,25
5,4,0.1,0.85,"0.4","50","sesonality2",0.744953770647462,42
5,4,0.1,0.85,"0.4","50","sesonality2",0.603321715624031,30
5,4,0.1,0.85,"0.4","50","sesonality2",0.490450192846737,25
5,4,0.1,0.85,"0.4","75","sesonality2",0.737966650861345,42
5,4,0.1,0.85,"0.4","75","sesonality2",0.587336701655892,30
5,4,0.1,0.85,"0.4","75","sesonality2",0.469134033182166,25
5,4,0.1,0.85,"0.4","100","sesonality2",0.731810310154857,42
5,4,0.1,0.85,"0.4","100","sesonality2",0.593433849440664,30
5,4,0.1,0.85,"0.4","100","sesonality2",0.494506189197828,25
5,4,0.1,0.85,"0.4","125","sesonality2",0.741038089447055,42
5,4,0.1,0.85,"0.4","125","sesonality2",0.589523090156039,30
5,4,0.1,0.85,"0.4","125","sesonality2",0.48112579204213,25
5,4,0.1,0.85,"0.4","150","sesonality2",0.745377337707122,42
5,4,0.1,0.85,"0.4","150","sesonality2",0.60883350544701,30
5,4,0.1,0.85,"0.4","150","sesonality2",0.502902703195393,25
5,4,0.1,0.9,"0.05","10","sesonality2",0.845398124965213,42
5,4,0.1,0.9,"0.05","10","sesonality2",0.738939816278978,30
5,4,0.1,0.9,"0.05","10","sesonality2",0.673844289948542,25
5,4,0.1,0.9,"0.05","25","sesonality2",0.85349530205529,42
5,4,0.1,0.9,"0.05","25","sesonality2",0.746720691688806,30
5,4,0.1,0.9,"0.05","25","sesonality2",0.677193038426909,25
5,4,0.1,0.9,"0.05","50","sesonality2",0.854429761484818,42
5,4,0.1,0.9,"0.05","50","sesonality2",0.729394509594035,30
5,4,0.1,0.9,"0.05","50","sesonality2",0.667789549720838,25
5,4,0.1,0.9,"0.05","75","sesonality2",0.855460711826016,42
5,4,0.1,0.9,"0.05","75","sesonality2",0.731752085771224,30
5,4,0.1,0.9,"0.05","75","sesonality2",0.66628429053948,25
5,4,0.1,0.9,"0.05","100","sesonality2",0.860417636402032,42
5,4,0.1,0.9,"0.05","100","sesonality2",0.72863801362631,30
5,4,0.1,0.9,"0.05","100","sesonality2",0.660147288631033,25
5,4,0.1,0.9,"0.05","125","sesonality2",0.855917910063274,42
5,4,0.1,0.9,"0.05","125","sesonality2",0.729225037877531,30
5,4,0.1,0.9,"0.05","125","sesonality2",0.660496224861736,25
5,4,0.1,0.9,"0.05","150","sesonality2",0.848189027855759,42
5,4,0.1,0.9,"0.05","150","sesonality2",0.730618030407094,30
5,4,0.1,0.9,"0.05","150","sesonality2",0.664613259909599,25
5,4,0.1,0.9,"0.1","10","sesonality2",0.852253951176226,42
5,4,0.1,0.9,"0.1","10","sesonality2",0.750806203366354,30
5,4,0.1,0.9,"0.1","10","sesonality2",0.669103319224175,25
5,4,0.1,0.9,"0.1","25","sesonality2",0.830922297098712,42
5,4,0.1,0.9,"0.1","25","sesonality2",0.710829723075367,30
5,4,0.1,0.9,"0.1","25","sesonality2",0.639195556114072,25
5,4,0.1,0.9,"0.1","50","sesonality2",0.834898271669302,42
5,4,0.1,0.9,"0.1","50","sesonality2",0.709879043858197,30
5,4,0.1,0.9,"0.1","50","sesonality2",0.63496294169658,25
5,4,0.1,0.9,"0.1","75","sesonality2",0.832600944046231,42
5,4,0.1,0.9,"0.1","75","sesonality2",0.700419722268526,30
5,4,0.1,0.9,"0.1","75","sesonality2",0.63684467096368,25
5,4,0.1,0.9,"0.1","100","sesonality2",0.842817040676112,42
5,4,0.1,0.9,"0.1","100","sesonality2",0.695686479913634,30
5,4,0.1,0.9,"0.1","100","sesonality2",0.624862762776419,25
5,4,0.1,0.9,"0.1","125","sesonality2",0.846108448735254,42
5,4,0.1,0.9,"0.1","125","sesonality2",0.684256989646469,30
5,4,0.1,0.9,"0.1","125","sesonality2",0.616155556040805,25
5,4,0.1,0.9,"0.1","150","sesonality2",0.83439307083969,42
5,4,0.1,0.9,"0.1","150","sesonality2",0.688553547016816,30
5,4,0.1,0.9,"0.1","150","sesonality2",0.611680304037894,25
5,4,0.1,0.9,"0.2","10","sesonality2",0.810924248061516,42
5,4,0.1,0.9,"0.2","10","sesonality2",0.681077044923039,30
5,4,0.1,0.9,"0.2","10","sesonality2",0.594512242830721,25
5,4,0.1,0.9,"0.2","25","sesonality2",0.808326685566855,42
5,4,0.1,0.9,"0.2","25","sesonality2",0.669591715120007,30
5,4,0.1,0.9,"0.2","25","sesonality2",0.567974434134816,25
5,4,0.1,0.9,"0.2","50","sesonality2",0.815710297265749,42
5,4,0.1,0.9,"0.2","50","sesonality2",0.676049155022699,30
5,4,0.1,0.9,"0.2","50","sesonality2",0.587842117816562,25
5,4,0.1,0.9,"0.2","75","sesonality2",0.807849301507073,42
5,4,0.1,0.9,"0.2","75","sesonality2",0.66447531878543,30
5,4,0.1,0.9,"0.2","75","sesonality2",0.562980334453267,25
5,4,0.1,0.9,"0.2","100","sesonality2",0.804803939470811,42
5,4,0.1,0.9,"0.2","100","sesonality2",0.657792296906006,30
5,4,0.1,0.9,"0.2","100","sesonality2",0.574698759804161,25
5,4,0.1,0.9,"0.2","125","sesonality2",0.821484260607409,42
5,4,0.1,0.9,"0.2","125","sesonality2",0.68469947328062,30
5,4,0.1,0.9,"0.2","125","sesonality2",0.589645638019628,25
5,4,0.1,0.9,"0.2","150","sesonality2",0.82266191240052,42
5,4,0.1,0.9,"0.2","150","sesonality2",0.680426736742326,30
5,4,0.1,0.9,"0.2","150","sesonality2",0.59244151590248,25
5,4,0.1,0.9,"0.4","10","sesonality2",0.776974658154398,42
5,4,0.1,0.9,"0.4","10","sesonality2",0.650711349044185,30
5,4,0.1,0.9,"0.4","10","sesonality2",0.503183519207248,25
5,4,0.1,0.9,"0.4","25","sesonality2",0.789261586987736,42
5,4,0.1,0.9,"0.4","25","sesonality2",0.640941296304618,30
5,4,0.1,0.9,"0.4","25","sesonality2",0.519195057702226,25
5,4,0.1,0.9,"0.4","50","sesonality2",0.785109985481691,42
5,4,0.1,0.9,"0.4","50","sesonality2",0.648904445976399,30
5,4,0.1,0.9,"0.4","50","sesonality2",0.528435801473711,25
5,4,0.1,0.9,"0.4","75","sesonality2",0.786084551301976,42
5,4,0.1,0.9,"0.4","75","sesonality2",0.634931581439557,30
5,4,0.1,0.9,"0.4","75","sesonality2",0.510975685739238,25
5,4,0.1,0.9,"0.4","100","sesonality2",0.76732871437619,42
5,4,0.1,0.9,"0.4","100","sesonality2",0.630487979618223,30
5,4,0.1,0.9,"0.4","100","sesonality2",0.521273682234196,25
5,4,0.1,0.9,"0.4","125","sesonality2",0.781640148080595,42
5,4,0.1,0.9,"0.4","125","sesonality2",0.636066913467658,30
5,4,0.1,0.9,"0.4","125","sesonality2",0.515783420436263,25
5,4,0.1,0.9,"0.4","150","sesonality2",0.789110237719258,42
5,4,0.1,0.9,"0.4","150","sesonality2",0.650622721014162,30
5,4,0.1,0.9,"0.4","150","sesonality2",0.540804549872578,25
5,4,0.1,0.95,"0.05","10","sesonality2",0.879980123328258,42
5,4,0.1,0.95,"0.05","10","sesonality2",0.777590285037675,30
5,4,0.1,0.95,"0.05","10","sesonality2",0.708426288311586,25
5,4,0.1,0.95,"0.05","25","sesonality2",0.897198398391339,42
5,4,0.1,0.95,"0.05","25","sesonality2",0.797376553351045,30
5,4,0.1,0.95,"0.05","25","sesonality2",0.72288263914187,25
5,4,0.1,0.95,"0.05","50","sesonality2",0.879071745434097,42
5,4,0.1,0.95,"0.05","50","sesonality2",0.760425156048682,30
5,4,0.1,0.95,"0.05","50","sesonality2",0.693800532778412,25
5,4,0.1,0.95,"0.05","75","sesonality2",0.890320187209154,42
5,4,0.1,0.95,"0.05","75","sesonality2",0.77213806334925,30
5,4,0.1,0.95,"0.05","75","sesonality2",0.70752049922441,25
5,4,0.1,0.95,"0.05","100","sesonality2",0.899431340513265,42
5,4,0.1,0.95,"0.05","100","sesonality2",0.777188400964734,30
5,4,0.1,0.95,"0.05","100","sesonality2",0.706530247963277,25
5,4,0.1,0.95,"0.05","125","sesonality2",0.889454258583029,42
5,4,0.1,0.95,"0.05","125","sesonality2",0.773526140243134,30
5,4,0.1,0.95,"0.05","125","sesonality2",0.707695530185837,25
5,4,0.1,0.95,"0.05","150","sesonality2",0.883666591998163,42
5,4,0.1,0.95,"0.05","150","sesonality2",0.782184257358263,30
5,4,0.1,0.95,"0.05","150","sesonality2",0.711641658889065,25
5,4,0.1,0.95,"0.1","10","sesonality2",0.876083959051029,42
5,4,0.1,0.95,"0.1","10","sesonality2",0.78552992912678,30
5,4,0.1,0.95,"0.1","10","sesonality2",0.706550474456007,25
5,4,0.1,0.95,"0.1","25","sesonality2",0.872533320554169,42
5,4,0.1,0.95,"0.1","25","sesonality2",0.757707964689743,30
5,4,0.1,0.95,"0.1","25","sesonality2",0.679753135937747,25
5,4,0.1,0.95,"0.1","50","sesonality2",0.864005801808529,42
5,4,0.1,0.95,"0.1","50","sesonality2",0.745666990750689,30
5,4,0.1,0.95,"0.1","50","sesonality2",0.665979162336738,25
5,4,0.1,0.95,"0.1","75","sesonality2",0.872392522920487,42
5,4,0.1,0.95,"0.1","75","sesonality2",0.743870296901337,30
5,4,0.1,0.95,"0.1","75","sesonality2",0.675264126428482,25
5,4,0.1,0.95,"0.1","100","sesonality2",0.879371217263062,42
5,4,0.1,0.95,"0.1","100","sesonality2",0.744120763891345,30
5,4,0.1,0.95,"0.1","100","sesonality2",0.662330793778043,25
5,4,0.1,0.95,"0.1","125","sesonality2",0.882370251044763,42
5,4,0.1,0.95,"0.1","125","sesonality2",0.74086077861741,30
5,4,0.1,0.95,"0.1","125","sesonality2",0.667010522694384,25
5,4,0.1,0.95,"0.1","150","sesonality2",0.872170778817904,42
5,4,0.1,0.95,"0.1","150","sesonality2",0.744341557635808,30
5,4,0.1,0.95,"0.1","150","sesonality2",0.664393384937727,25
5,4,0.1,0.95,"0.2","10","sesonality2",0.846613245415366,42
5,4,0.1,0.95,"0.2","10","sesonality2",0.723600105599967,30
5,4,0.1,0.95,"0.2","10","sesonality2",0.634757282399956,25
5,4,0.1,0.95,"0.2","25","sesonality2",0.84726983516597,42
5,4,0.1,0.95,"0.2","25","sesonality2",0.714619731843984,30
5,4,0.1,0.95,"0.2","25","sesonality2",0.603266663459015,25
5,4,0.1,0.95,"0.2","50","sesonality2",0.849312978106183,42
5,4,0.1,0.95,"0.2","50","sesonality2",0.71490225474445,30
5,4,0.1,0.95,"0.2","50","sesonality2",0.628270343202708,25
5,4,0.1,0.95,"0.2","75","sesonality2",0.850713688093957,42
5,4,0.1,0.95,"0.2","75","sesonality2",0.71374472865541,30
5,4,0.1,0.95,"0.2","75","sesonality2",0.598947003658353,25
5,4,0.1,0.95,"0.2","100","sesonality2",0.849054935560552,42
5,4,0.1,0.95,"0.2","100","sesonality2",0.704010003933069,30
5,4,0.1,0.95,"0.2","100","sesonality2",0.613049623081934,25
5,4,0.1,0.95,"0.2","125","sesonality2",0.864606244408736,42
5,4,0.1,0.95,"0.2","125","sesonality2",0.737095001985457,30
5,4,0.1,0.95,"0.2","125","sesonality2",0.640186457743764,25
5,4,0.1,0.95,"0.2","150","sesonality2",0.86505893591402,42
5,4,0.1,0.95,"0.2","150","sesonality2",0.733309045640885,30
5,4,0.1,0.95,"0.2","150","sesonality2",0.634838539415981,25
5,4,0.1,0.95,"0.4","10","sesonality2",0.820222918360199,42
5,4,0.1,0.95,"0.4","10","sesonality2",0.695644112395297,30
5,4,0.1,0.95,"0.4","10","sesonality2",0.546421813610712,25
5,4,0.1,0.95,"0.4","25","sesonality2",0.831285669347953,42
5,4,0.1,0.95,"0.4","25","sesonality2",0.684201381087194,30
5,4,0.1,0.95,"0.4","25","sesonality2",0.555039127950647,25
5,4,0.1,0.95,"0.4","50","sesonality2",0.820382336349595,42
5,4,0.1,0.95,"0.4","50","sesonality2",0.690145963914256,30
5,4,0.1,0.95,"0.4","50","sesonality2",0.565336106997057,25
5,4,0.1,0.95,"0.4","75","sesonality2",0.830541307143864,42
5,4,0.1,0.95,"0.4","75","sesonality2",0.68304948188019,30
5,4,0.1,0.95,"0.4","75","sesonality2",0.548633173040601,25
5,4,0.1,0.95,"0.4","100","sesonality2",0.812112789263959,42
5,4,0.1,0.95,"0.4","100","sesonality2",0.677320283037085,30
5,4,0.1,0.95,"0.4","100","sesonality2",0.559365883862873,25
5,4,0.1,0.95,"0.4","125","sesonality2",0.823232500827148,42
5,4,0.1,0.95,"0.4","125","sesonality2",0.682610736779278,30
5,4,0.1,0.95,"0.4","125","sesonality2",0.555392138600986,25
5,4,0.1,0.95,"0.4","150","sesonality2",0.827012084396442,42
5,4,0.1,0.95,"0.4","150","sesonality2",0.699700753250003,30
5,4,0.1,0.95,"0.4","150","sesonality2",0.579192317661008,25
5,4,0.1,1,"0.05","10","sesonality2",0.906425180899997,42
5,4,0.1,1,"0.05","10","sesonality2",0.81352844019927,30
5,4,0.1,1,"0.05","10","sesonality2",0.735549424282602,25
5,4,0.1,1,"0.05","25","sesonality2",0.918553320464636,42
5,4,0.1,1,"0.05","25","sesonality2",0.830650501697809,30
5,4,0.1,1,"0.05","25","sesonality2",0.749700448257173,25
5,4,0.1,1,"0.05","50","sesonality2",0.911927724033134,42
5,4,0.1,1,"0.05","50","sesonality2",0.805145793586261,30
5,4,0.1,1,"0.05","50","sesonality2",0.728481843521839,25
5,4,0.1,1,"0.05","75","sesonality2",0.919653160397403,42
5,4,0.1,1,"0.05","75","sesonality2",0.809123116499651,30
5,4,0.1,1,"0.05","75","sesonality2",0.73982928128683,25
5,4,0.1,1,"0.05","100","sesonality2",0.925873962188656,42
5,4,0.1,1,"0.05","100","sesonality2",0.818369533082147,30
5,4,0.1,1,"0.05","100","sesonality2",0.746844408878219,25
5,4,0.1,1,"0.05","125","sesonality2",0.923396784993544,42
5,4,0.1,1,"0.05","125","sesonality2",0.812444865685813,30
5,4,0.1,1,"0.05","125","sesonality2",0.744958139652231,25
5,4,0.1,1,"0.05","150","sesonality2",0.919144156140568,42
5,4,0.1,1,"0.05","150","sesonality2",0.827562537075292,30
5,4,0.1,1,"0.05","150","sesonality2",0.754957289528046,25
5,4,0.1,1,"0.1","10","sesonality2",0.910807684811454,42
5,4,0.1,1,"0.1","10","sesonality2",0.826381371197869,30
5,4,0.1,1,"0.1","10","sesonality2",0.741274200216433,25
5,4,0.1,1,"0.1","25","sesonality2",0.905190073139464,42
5,4,0.1,1,"0.1","25","sesonality2",0.806166371751794,30
5,4,0.1,1,"0.1","25","sesonality2",0.72294432484088,25
5,4,0.1,1,"0.1","50","sesonality2",0.899316576075789,42
5,4,0.1,1,"0.1","50","sesonality2",0.794338598524478,30
5,4,0.1,1,"0.1","50","sesonality2",0.707016008106797,25
5,4,0.1,1,"0.1","75","sesonality2",0.904866110277639,42
5,4,0.1,1,"0.1","75","sesonality2",0.793266739641793,30
5,4,0.1,1,"0.1","75","sesonality2",0.721001573410385,25
5,4,0.1,1,"0.1","100","sesonality2",0.914554612228002,42
5,4,0.1,1,"0.1","100","sesonality2",0.789813484625033,30
5,4,0.1,1,"0.1","100","sesonality2",0.706652732889721,25
5,4,0.1,1,"0.1","125","sesonality2",0.913325448138246,42
5,4,0.1,1,"0.1","125","sesonality2",0.787293574257635,30
5,4,0.1,1,"0.1","125","sesonality2",0.707252278915914,25
5,4,0.1,1,"0.1","150","sesonality2",0.909069935447787,42
