"Coverage","Access","EIR","Indicator","Age","Number_round","Seasonality","Coverage_reduction","Time_0.1","Prevalance"
0.85,0.4,15,0.00763873978344123,5,4.5,"sesonality3",0,110,0.136388439334997
0.95,0.4,15,0.0089123378881915,5,4.5,"sesonality3",0,85.9318080130794,0.136388439334997
0.75,0.1,25,0.00890886690943391,5,4.5,"sesonality3",0,85.9652878577382,0.277553140943541
0.85,0.1,25,0.00996930652560071,5,4.5,"sesonality3",0,76.8211215483333,0.281728069811674
0.95,0.1,25,0.0111699071519968,5,4.5,"sesonality3",0,68.5639815921711,0.277553140943541
0.75,0.4,25,0.00783425084037586,5,4.5,"sesonality3",0,97.7570573064549,0.156670937542734
0.85,0.4,25,0.00931392227825966,5,4.5,"sesonality3",0,82.226723122159,0.156670937542734
0.95,0.4,25,0.0107555543784377,5,4.5,"sesonality3",0,71.2053773714458,0.156670937542734
0.75,0.1,35,0.00987478004845152,5,4.5,"sesonality3",0,77.5564928634395,0.309805441117775
0.85,0.1,35,0.0112317169686283,5,4.5,"sesonality3",0,68.1866637571886,0.319898323302595
0.95,0.1,35,0.0126151785644592,5,4.5,"sesonality3",0,60.7088757755209,0.309805441117775
0.75,0.4,35,0.00912869080456635,5,4.5,"sesonality3",0,83.8951964473011,0.190177027101889
0.85,0.4,35,0.0109062517225084,5,4.5,"sesonality3",0,70.2214956927129,0.190177027101889
0.95,0.4,35,0.0125245422740479,5,4.5,"sesonality3",0,61.1482073834101,0.190177027101889
0.75,0.1,45,0.0105913571351821,5,4.5,"sesonality3",0,72.3092705288703,0.335812569152614
0.85,0.1,45,0.0122212812798457,5,4.5,"sesonality3",0,62.6655496112952,0.334202780127382
0.95,0.1,45,0.0137870467507432,5,4.5,"sesonality3",0,55.5487569021611,0.335812569152614
0.75,0.4,45,0.0101653844207185,5,4.5,"sesonality3",0,75.339335598056,0.216420115689203
0.85,0.4,45,0.0122096044419977,5,4.5,"sesonality3",0,62.7254807470615,0.216420115689203
0.95,0.4,45,0.0140015726420831,5,4.5,"sesonality3",0,54.6976634648823,0.216420115689203
0.75,0.1,55,0.0110112491153234,5,4.5,"sesonality3",0,69.551901000041,0.350393059529384
0.85,0.1,55,0.0128707658011131,5,4.5,"sesonality3",0,59.5033209515421,0.353979048038303
0.95,0.1,55,0.0146047239098729,5,4.5,"sesonality3",0,52.4387392108142,0.350393059529384
0.75,0.4,55,0.0108805821654631,5,4.5,"sesonality3",0,70.3871628107103,0.220533901565025
0.85,0.4,55,0.0131405671937637,5,4.5,"sesonality3",0,58.2816020848193,0.220533901565025
0.95,0.4,55,0.0150903718035297,5,4.5,"sesonality3",0,50.7511225254655,0.220533901565025
0.75,0.1,65,0.011198405023423,5,4.5,"sesonality3",0,68.3894989289881,0.369109625845897
0.85,0.1,65,0.0132347101494237,5,4.5,"sesonality3",0,57.8670253982944,0.377728016390315
0.95,0.1,65,0.0151104877047868,5,4.5,"sesonality3",0,50.6835598769689,0.369109625845897
0.75,0.4,65,0.0113418939950858,5,4.5,"sesonality3",0,67.5242872740298,0.231392563060374
0.85,0.4,65,0.0137590370574411,5,4.5,"sesonality3",0,55.6618392085499,0.231392563060374
0.95,0.4,65,0.0158388641227407,5,4.5,"sesonality3",0,48.3527923732983,0.231392563060374
0.75,0.1,75,0.0112497891126631,5,4.5,"sesonality3",0,68.0771257741799,0.388899297765121
0.85,0.1,75,0.0134086029422578,5,4.5,"sesonality3",0,57.1165625273418,0.390457115263629
0.95,0.1,75,0.0153922066824449,5,4.5,"sesonality3",0,49.7559137657134,0.388899297765121
0.75,0.4,75,0.0116619335121464,5,4.5,"sesonality3",0,65.6712120299858,0.246030365995425
0.85,0.4,75,0.0141787699484152,5,4.5,"sesonality3",0,54.0140866338948,0.246030365995425
0.95,0.4,75,0.0163533114501249,5,4.5,"sesonality3",0,46.831695873432,0.246030365995425
0.75,0.1,85,0.0112554492757073,5,4.5,"sesonality3",0,68.0428910117975,0.399867632200753
0.85,0.1,85,0.0134879881933436,5,4.5,"sesonality3",0,56.7803958142339,0.401606246148457
0.95,0.1,85,0.0155445830901665,5,4.5,"sesonality3",0,49.2681793981495,0.399867632200753
0.75,0.4,85,0.0119455670646674,5,4.5,"sesonality3",0,64.1119257218861,0.259427472390618
0.85,0.4,85,0.0145127104635887,5,4.5,"sesonality3",0,52.7712111584691,0.259427472390618
0.95,0.4,85,0.0167460613989628,5,4.5,"sesonality3",0,45.7333393273715,0.259427472390618
0.75,0.1,95,0.0112844994515789,5,4.5,"sesonality3",0,67.8677252493114,0.415278569013781
0.85,0.1,95,0.0135524770193623,5,4.5,"sesonality3",0,56.5102089648701,0.411926791799556
0.95,0.1,95,0.0156525233242863,5,4.5,"sesonality3",0,48.9284246692336,0.415278569013781
0.75,0.4,95,0.0122710507993963,5,4.5,"sesonality3",0,62.4113876534062,0.271786183281881
0.85,0.4,95,0.0148515481292507,5,4.5,"sesonality3",0,51.5672374146226,0.271786183281881
0.95,0.4,95,0.0171133938102868,5,4.5,"sesonality3",0,44.7516908011205,0.271786183281881
0.75,0.1,105,0.0113786798711766,5,4.5,"sesonality3",0,67.3059895371303,0.429020292933151
0.85,0.1,105,0.013656035994508,5,4.5,"sesonality3",0,56.0816703078231,0.427622183446306
0.95,0.1,105,0.0157791018891761,5,4.5,"sesonality3",0,48.5359251581429,0.429020292933151
0.75,0.4,105,0.0126823557017255,5,4.5,"sesonality3",0,60.3873070877175,0.2832356950965
0.85,0.4,105,0.0152524632005926,5,4.5,"sesonality3",0,50.211778798195,0.2832356950965
0.95,0.4,105,0.0175218168879378,5,4.5,"sesonality3",0,43.70855563974,0.2832356950965
0.75,0.1,115,0.0115445788425253,5,4.5,"sesonality3",0,66.3387828003467,NA
0.85,0.1,115,0.0138164098201399,5,4.5,"sesonality3",0,55.4307029340863,NA
0.95,0.1,115,0.0159531025930649,5,4.5,"sesonality3",0,48.006543171652,NA
0.75,0.4,115,0.0131789161901894,5,4.5,"sesonality3",0,58.1120099182268,NA
0.85,0.4,115,0.0157259917884405,5,4.5,"sesonality3",0,48.6998415526778,NA
0.95,0.4,115,0.0179931982957821,5,4.5,"sesonality3",0,42.5634895901354,NA
0.75,0.1,125,0.011761037257351,5,4.5,"sesonality3",0,65.1178371088895,NA
0.85,0.1,125,0.0140209409237872,5,4.5,"sesonality3",0,54.622105072596,NA
0.95,0.1,125,0.016172455447966,5,4.5,"sesonality3",0,47.3554130861487,NA
0.75,0.4,125,0.0137238617622823,5,4.5,"sesonality3",0,55.8045047102255,NA
0.85,0.4,125,0.0162428167101795,5,4.5,"sesonality3",0,47.1502770745298,NA
0.95,0.4,125,0.0185092076052045,5,4.5,"sesonality3",0,41.376882505787,NA
0.75,0.1,135,0.0119984355322105,5,4.5,"sesonality3",0,63.8294306203325,NA
0.85,0.1,135,0.0142462645322807,5,4.5,"sesonality3",0,53.7581838818458,NA
0.95,0.1,135,0.0164222897518665,5,4.5,"sesonality3",0,46.6349893910939,NA
0.75,0.4,135,0.0142665324756191,5,4.5,"sesonality3",0,53.6818115869834,NA
0.85,0.4,135,0.0167570348181865,5,4.5,"sesonality3",0,45.7033906454964,NA
0.95,0.4,135,0.0190329117518485,5,4.5,"sesonality3",0,40.238368061649,NA
0.75,0.1,145,0.0122260378960732,5,4.5,"sesonality3",0,62.6411691887317,NA
0.85,0.1,145,0.0144668760004211,5,4.5,"sesonality3",0,52.9384027576839,NA
0.95,0.1,145,0.0166838872211929,5,4.5,"sesonality3",0,45.903769199718,NA
0.75,0.4,145,0.0147511470262647,5,4.5,"sesonality3",0,51.918220799518,NA
0.85,0.4,145,0.0172163748294176,5,4.5,"sesonality3",0,44.484005253368,NA
0.95,0.4,145,0.0195194785889237,5,4.5,"sesonality3",0,39.2353363778041,NA
0.75,0.1,155,0.0124303088205426,5,4.5,"sesonality3",0,61.6117684131948,NA
0.85,0.1,155,0.0146747660225488,5,4.5,"sesonality3",0,52.1884510580255,NA
0.95,0.1,155,0.0169540527897788,5,4.5,"sesonality3",0,45.1722852259538,NA
0.75,0.4,155,0.0151401813417523,5,4.5,"sesonality3",0,50.5841568914212,NA
0.85,0.4,155,0.017587284322559,5,4.5,"sesonality3",0,43.5458536013668,NA
0.95,0.4,155,0.0199408709055877,5,4.5,"sesonality3",0,38.4062116435026,NA
0.75,0.1,5,0.00608836034588304,5,5.4,"sesonality2",0,110,0.1805868710145
0.85,0.1,5,0.0079533043384869,5,5.4,"sesonality2",0,96.2937259485618,0.171866482088326
0.95,0.1,5,0.00952738687306308,5,5.4,"sesonality2",0,80.3844032534329,0.1805868710145
0.75,0.4,5,0.00722403791720946,5,5.4,"sesonality2",0,110,0.0830001829295434
0.85,0.4,5,0.0084543590488857,5,5.4,"sesonality2",0,90.586797169054,0.0830001829295434
0.95,0.4,5,0.00989354213479871,5,5.4,"sesonality2",0,77.4094149416938,0.0830001829295434
0.75,0.1,15,0.00894360167262515,5,5.4,"sesonality2",0,85.6314196885481,0.248993732221783
0.85,0.1,15,0.0112042617309738,5,5.4,"sesonality2",0,68.3537502733083,0.247495815828381
0.95,0.1,15,0.013035764464098,5,5.4,"sesonality2",0,58.7501646309287,0.248993732221783
0.75,0.4,15,0.0100880554177464,5,5.4,"sesonality2",0,75.9168419127153,0.137001431448641
0.85,0.4,15,0.0117358293912511,5,5.4,"sesonality2",0,65.2577063642981,0.137001431448641
0.95,0.4,15,0.0134984388049615,5,5.4,"sesonality2",0,56.7364359257802,0.137001431448641
0.75,0.1,25,0.0111619963927026,5,5.4,"sesonality2",0,68.6125744366359,0.287614427416964
0.85,0.1,25,0.0137634405046318,5,5.4,"sesonality2",0,55.6440308728065,0.300904132321922
0.95,0.1,25,0.015876875698302,5,5.4,"sesonality2",0,48.2370286767234,0.287614427416964
0.75,0.4,25,0.0123668403681703,5,5.4,"sesonality2",0,61.9279691138341,0.17938386441634
0.85,0.4,25,0.0143921889413997,5,5.4,"sesonality2",0,53.2131221646736,0.17938386441634
0.95,0.4,25,0.0165112658732266,5,5.4,"sesonality2",0,46.3836821619845,0.17938386441634
0.75,0.1,35,0.0125093821327988,5,5.4,"sesonality2",0,61.222312998797,0.320021331650414
0.85,0.1,35,0.0153805765284807,5,5.4,"sesonality2",0,49.793537123762,0.320739427879297
0.95,0.1,35,0.0177964198492083,5,5.4,"sesonality2",0,43.0341223035282,0.320021331650414
0.75,0.4,35,0.0138644958170198,5,5.4,"sesonality2",0,55.2384535624885,0.197522821342399
0.85,0.4,35,0.0162162052111912,5,5.4,"sesonality2",0,47.2276527326647,0.197522821342399
0.95,0.4,35,0.0187206472517409,5,5.4,"sesonality2",0,40.9095528619901,0.197522821342399
0.75,0.1,45,0.0131367640045396,5,5.4,"sesonality2",0,58.2984750347281,0.348283340847998
0.85,0.1,45,0.0162031311277945,5,5.4,"sesonality2",0,47.2657600753496,0.349019674259835
0.95,0.1,45,0.0189179802808451,5,5.4,"sesonality2",0,40.4828262312552,0.348283340847998
0.75,0.4,45,0.0147415891138585,5,5.4,"sesonality2",0,51.9518826932836,0.221514478633562
0.85,0.4,45,0.0173699053091214,5,5.4,"sesonality2",0,44.0908165431157,0.221514478633562
0.95,0.4,45,0.0202674009450026,5,5.4,"sesonality2",0,37.7874454861764,0.221514478633562
0.75,0.1,55,0.013428249207611,5,5.4,"sesonality2",0,57.0329978625723,0.371642089396336
0.85,0.1,55,0.0166213073101522,5,5.4,"sesonality2",0,46.0765987936451,0.369993459583761
0.95,0.1,55,0.0195997127755971,5,5.4,"sesonality2",0,39.0747209984272,0.371642089396336
0.75,0.4,55,0.0153437552119906,5,5.4,"sesonality2",0,49.9130296185433,0.239750691757973
0.85,0.4,55,0.0182057006937424,5,5.4,"sesonality2",0,42.0666757758465,0.239750691757973
0.95,0.4,55,0.021474742882996,5,5.4,"sesonality2",0,35.6629791811002,0.239750691757973
0.75,0.1,65,0.0137053954819884,5,5.4,"sesonality2",0,55.8796941950524,0.389195095846567
0.85,0.1,65,0.0169707052143549,5,5.4,"sesonality2",0,45.1279601337932,0.392666824004721
0.95,0.1,65,0.0201599283205605,5,5.4,"sesonality2",0,37.9888904453443,0.389195095846567
0.75,0.4,65,0.0159330915075456,5,5.4,"sesonality2",0,48.0668367462192,0.259023733939406
0.85,0.4,65,0.0189944103807346,5,5.4,"sesonality2",0,40.3199306008753,0.259023733939406
0.95,0.4,65,0.0225952816866436,5,5.4,"sesonality2",0,33.8943908279963,0.259023733939406
0.75,0.1,75,0.0140985792925081,5,5.4,"sesonality2",0,54.3213108545436,0.404051611972265
0.85,0.1,75,0.0173927866899341,5,5.4,"sesonality2",0,44.0328121081939,0.403213198580104
0.95,0.1,75,0.0207381650268636,5,5.4,"sesonality2",0,36.9296563781657,0.404051611972265
0.75,0.4,75,0.01658979185025,5,5.4,"sesonality2",0,46.1641300426697,0.269816831458165
0.85,0.4,75,0.019818511987861,5,5.4,"sesonality2",0,38.6433304793445,0.269816831458165
0.95,0.4,75,0.0237044209176372,5,5.4,"sesonality2",0,32.3084588742658,0.269816831458165
0.75,0.1,85,0.0145728314260058,5,5.4,"sesonality2",0,52.5535008240795,0.41792667401609
0.85,0.1,85,0.017860900421332,5,5.4,"sesonality2",0,42.8787625645723,0.416729658717064
0.95,0.1,85,0.0213188093096216,5,5.4,"sesonality2",0,35.9238312624767,0.41792667401609
0.75,0.4,85,0.017264407973073,5,5.4,"sesonality2",0,44.3602415762099,0.280366876622461
0.85,0.4,85,0.0206286391991159,5,5.4,"sesonality2",0,37.125730929871,0.280366876622461
0.95,0.4,85,0.0247559626452872,5,5.4,"sesonality2",0,30.9361150414226,0.280366876622461
0.75,0.1,95,0.0150473778136626,5,5.4,"sesonality2",0,50.8961307305245,0.428805126172194
0.85,0.1,95,0.0183065295060651,5,5.4,"sesonality2",0,41.8349806882856,0.427181806665598
0.95,0.1,95,0.0218522446643442,5,5.4,"sesonality2",0,35.0468942719368,0.428805126172194
0.75,0.4,95,0.017892515736523,5,5.4,"sesonality2",0,42.8029976127097,0.293994164810167
0.85,0.4,95,0.0213661983454917,5,5.4,"sesonality2",0,35.8441542089943,0.293994164810167
0.95,0.4,95,0.0257014390221627,5,5.4,"sesonality2",0,29.7980711389491,0.293994164810167
0.75,0.1,105,0.0154936574530936,5,5.4,"sesonality2",0,49.4301174964241,0.439110786591553
0.85,0.1,105,0.0187193921315902,5,5.4,"sesonality2",0,40.9122958145279,0.436953537685843
0.95,0.1,105,0.0223469812480862,5,5.4,"sesonality2",0,34.270996151722,0.439110786591553
0.75,0.4,105,0.0184645960447958,5,5.4,"sesonality2",0,41.4768515107386,0.30313192947885
0.85,0.4,105,0.0220343107870397,5,5.4,"sesonality2",0,34.7573071723319,0.30313192947885
0.95,0.4,105,0.0265548655238105,5,5.4,"sesonality2",0,28.8404137339374,0.30313192947885
0.75,0.1,115,0.0159147160861018,5,5.4,"sesonality2",0,48.122335592564,NA
0.85,0.1,115,0.0191185211363858,5,5.4,"sesonality2",0,40.0581877066954,NA
0.95,0.1,115,0.0228348353999411,5,5.4,"sesonality2",0,33.5388144885748,NA
0.75,0.4,115,0.0189857314422533,5,5.4,"sesonality2",0,40.3383620317801,NA
0.85,0.4,115,0.0226482448467418,5,5.4,"sesonality2",0,33.8151284365836,NA
0.95,0.4,115,0.0273383052929899,5,5.4,"sesonality2",0,28.0139277160002,NA
0.75,0.1,125,0.0162652608193275,5,5.4,"sesonality2",0,47.0852153471604,NA
0.85,0.1,125,0.0194615803888282,5,5.4,"sesonality2",0,39.3520615003803,NA
0.95,0.1,125,0.0232785542394845,5,5.4,"sesonality2",0,32.89952204406,NA
0.75,0.4,125,0.0193987484428897,5,5.4,"sesonality2",0,39.4795216098838,NA
0.85,0.4,125,0.0231476542992005,5,5.4,"sesonality2",0,33.0855687775765,NA
0.95,0.4,125,0.0279919454078102,5,5.4,"sesonality2",0,27.3597742921462,NA
0.75,0.1,135,0.016486013055341,5,5.4,"sesonality2",0,46.4547314007888,NA
0.85,0.1,135,0.0196780874989158,5,5.4,"sesonality2",0,38.919092538742,NA
0.95,0.1,135,0.0236016463982303,5,5.4,"sesonality2",0,32.4491476329037,NA
0.75,0.4,135,0.0196363788734083,5,5.4,"sesonality2",0,39.0017585876226,NA
0.85,0.4,135,0.0234483141802932,5,5.4,"sesonality2",0,32.6613377178055,NA
0.95,0.4,135,0.0284214385245501,5,5.4,"sesonality2",0,26.9463246096509,NA
0.75,0.1,145,0.0166105411427024,5,5.4,"sesonality2",0,46.1064634665579,NA
0.85,0.1,145,0.0197852321648472,5,5.4,"sesonality2",0,38.7083306364467,NA
0.95,0.1,145,0.0238035862530455,5,5.4,"sesonality2",0,32.1738623841934,NA
0.75,0.4,145,0.0197476709750599,5,5.4,"sesonality2",0,38.7819560758832,NA
0.85,0.4,145,0.0235789498889745,5,5.4,"sesonality2",0,32.4803823733421,NA
0.95,0.4,145,0.0286337049182228,5,5.4,"sesonality2",0,26.746567045481,NA
0.75,0.1,155,0.0167556591032214,5,5.4,"sesonality2",0,45.7071430994035,NA
0.85,0.1,155,0.0198887981433198,5,5.4,"sesonality2",0,38.5067666149046,NA
0.95,0.1,155,0.0239711766018465,5,5.4,"sesonality2",0,31.9489243718129,NA
0.75,0.4,155,0.0198854325521186,5,5.4,"sesonality2",0,38.5132838497984,NA
0.85,0.4,155,0.0236807992396923,5,5.4,"sesonality2",0,32.3406866720988,NA
0.95,0.4,155,0.0287486903203427,5,5.4,"sesonality2",0,26.6395894846675,NA
0.75,0.1,5,0.00698677066884477,5,5.4,"sesonality3",0,110,NA
0.85,0.1,5,0.00790089183463199,5,5.4,"sesonality3",0,96.9325139978249,0.191759494732564
0.95,0.1,5,0.00890298445202983,5,5.4,"sesonality3",0,86.0220875912184,NA
0.75,0.4,5,0.00568406368328048,5,5.4,"sesonality3",0,110,0.106411022999725
0.85,0.4,5,0.00682830676158674,5,5.4,"sesonality3",0,110,0.106411022999725
0.95,0.4,5,0.00771008651254102,5,5.4,"sesonality3",0,99.3313508363425,0.106411022999725
0.75,0.1,15,0.00784165064743282,5,5.4,"sesonality3",0,97.6648084426572,0.241461869011354
0.85,0.1,15,0.00887472343753998,5,5.4,"sesonality3",0,86.2960196727049,0.23117635207289
0.95,0.1,15,0.0101193548936267,5,5.4,"sesonality3",0,75.6820287860554,0.241461869011354
0.75,0.4,15,0.00715402247379117,5,5.4,"sesonality3",0,110,0.136388439334997
0.85,0.4,15,0.00845964699928308,5,5.4,"sesonality3",0,90.5301732354397,0.136388439334997
0.95,0.4,15,0.00957542807112145,5,5.4,"sesonality3",0,79.9811039952881,0.136388439334997
0.75,0.1,25,0.00862976944383772,5,5.4,"sesonality3",0,88.7455120718943,0.281728069811674
0.85,0.1,25,0.0097959766389464,5,5.4,"sesonality3",0,78.1803935006255,0.277553140943541
0.95,0.1,25,0.0113218387611353,5,5.4,"sesonality3",0,67.6438981788649,0.281728069811674
0.75,0.4,25,0.0085518812347632,5,5.4,"sesonality3",0,89.5537820664053,0.156670937542734
0.85,0.4,25,0.0100354509706655,5,5.4,"sesonality3",0,76.3147875062539,0.156670937542734
0.95,0.4,25,0.0114330301826709,5,5.4,"sesonality3",0,66.9860304853013,0.156670937542734
0.75,0.1,35,0.00929221853643197,5,5.4,"sesonality3",0,82.41877925633,0.319898323302595
0.85,0.1,35,0.0106048617751271,5,5.4,"sesonality3",0,72.217189115281,0.309805441117775
0.95,0.1,35,0.0124391623792753,5,5.4,"sesonality3",0,61.567916311772,0.319898323302595
0.75,0.4,35,0.00975931599494238,5,5.4,"sesonality3",0,78.4740763341055,0.190177027101889
0.85,0.4,35,0.0114358308785808,5,5.4,"sesonality3",0,66.969625249548,0.190177027101889
0.95,0.4,35,0.0131557131472857,5,5.4,"sesonality3",0,58.2145034466473,0.190177027101889
0.75,0.1,45,0.00982435668558788,5,5.4,"sesonality3",0,77.9545503960839,0.334202780127382
0.85,0.1,45,0.0112911605216514,5,5.4,"sesonality3",0,67.8276875868695,0.335812569152614
0.95,0.1,45,0.0134369632063056,5,5.4,"sesonality3",0,56.9960114199295,0.334202780127382
0.75,0.4,45,0.0107457083548896,5,5.4,"sesonality3",0,71.2706210761137,0.216420115689203
0.85,0.4,45,0.0126253887162773,5,5.4,"sesonality3",0,60.6597805078578,0.216420115689203
0.95,0.4,45,0.0146858368359399,5,5.4,"sesonality3",0,52.1491091662909,0.216420115689203
0.75,0.1,55,0.0102279737238434,5,5.4,"sesonality3",0,74.8783022946577,0.353979048038303
0.85,0.1,55,0.0118405295842275,5,5.4,"sesonality3",0,64.6806633865382,0.350393059529384
0.95,0.1,55,0.0142673600647893,5,5.4,"sesonality3",0,53.6786977323035,0.353979048038303
0.75,0.4,55,0.0115320527397648,5,5.4,"sesonality3",0,66.4108399118706,0.220533901565025
0.85,0.4,55,0.0136115056171024,5,5.4,"sesonality3",0,56.265142879822,0.220533901565025
0.95,0.4,55,0.0159961400676842,5,5.4,"sesonality3",0,47.877381988106,0.220533901565025
0.75,0.1,65,0.0105756062121241,5,5.4,"sesonality3",0,72.4169653251438,0.377728016390315
0.85,0.1,65,0.0123007589812751,5,5.4,"sesonality3",0,62.2606547711071,0.369109625845897
0.95,0.1,65,0.0149366199672533,5,5.4,"sesonality3",0,51.2735351126829,0.377728016390315
0.75,0.4,65,0.0122212593957407,5,5.4,"sesonality3",0,62.6656618239094,0.231392563060374
0.85,0.4,65,0.0144752420883245,5,5.4,"sesonality3",0,52.907806562592,0.231392563060374
0.95,0.4,65,0.0171241315541486,5,5.4,"sesonality3",0,44.7236291039953,0.231392563060374
0.75,0.1,75,0.0109697335113891,5,5.4,"sesonality3",0,69.8151242744987,0.390457115263629
0.85,0.1,75,0.0127569277398533,5,5.4,"sesonality3",0,60.0343063763858,0.388899297765121
0.95,0.1,75,0.015500249888922,5,5.4,"sesonality3",0,49.4090942948681,0.390457115263629
0.75,0.4,75,0.012933597353115,5,5.4,"sesonality3",0,59.2142531923891,0.246030365995425
0.85,0.4,75,0.0153206860790953,5,5.4,"sesonality3",0,49.988186194922,0.246030365995425
0.95,0.4,75,0.0181421117571694,5,5.4,"sesonality3",0,42.2141214102662,0.246030365995425
0.75,0.1,85,0.0114325565555808,5,5.4,"sesonality3",0,66.9888055775163,0.401606246148457
0.85,0.1,85,0.0132328031041011,5,5.4,"sesonality3",0,57.8753649042365,0.399867632200753
0.95,0.1,85,0.0159834830762284,5,5.4,"sesonality3",0,47.9152951020287,0.401606246148457
0.75,0.4,85,0.0136847199265177,5,5.4,"sesonality3",0,55.9641200162031,0.259427472390618
0.85,0.4,85,0.0161631946387485,5,5.4,"sesonality3",0,47.3825456831265,0.259427472390618
0.95,0.4,85,0.0190646164188126,5,5.4,"sesonality3",0,40.1714512126263,0.259427472390618
0.75,0.1,95,0.0119008997074206,5,5.4,"sesonality3",0,64.3525554524443,0.411926791799556
0.85,0.1,95,0.0136850888458745,5,5.4,"sesonality3",0,55.9626113488214,0.415278569013781
0.95,0.1,95,0.0163739122724029,5,5.4,"sesonality3",0,46.7727746194509,0.411926791799556
0.75,0.4,95,0.0143941565133128,5,5.4,"sesonality3",0,53.2058483348745,0.271786183281881
0.85,0.4,95,0.0169368890688497,5,5.4,"sesonality3",0,45.2180624932074,0.271786183281881
0.95,0.4,95,0.0198529517880434,5,5.4,"sesonality3",0,38.5762941718825,0.271786183281881
0.75,0.1,105,0.0123041857766835,5,5.4,"sesonality3",0,62.2433147756157,0.427622183446306
0.85,0.1,105,0.0140683739437463,5,5.4,"sesonality3",0,54.4379408322595,0.429020292933151
0.95,0.1,105,0.0166661495458177,5,5.4,"sesonality3",0,45.9526242849509,0.427622183446306
0.75,0.4,105,0.0149845376798617,5,5.4,"sesonality3",0,51.1095720614072,0.2832356950965
0.85,0.4,105,0.0175819185604532,5,5.4,"sesonality3",0,43.5591432028578,0.2832356950965
0.95,0.4,105,0.0204812785424467,5,5.4,"sesonality3",0,37.3928466803751,0.2832356950965
